id,slug,title,sector,nco_code,employment,median_wage_inr,education_req,formal_sector_pct,source_ncs,source_plfs,source_ncvet
NCS-2143.0300,radiation-protection-engineer,Radiation Protection Engineer,Power,2143.0300,,,,,True,False,False
NCS-3122.6001,senior-lineman-distribution,Senior Lineman – Distribution,Power,3122.6001,,,,,True,False,False
NCS-3122.6002,senior-power-system-technician-transmission,Senior Power System Technician (Transmission),Power,3122.6002,,,,,True,False,False
NCS-2143.0100,solar-energy-system-designer,Solar Energy System Designer,Power,2143.0100,,,,,True,False,False
NCS-7413.0601,surveyor-transmission-line,Surveyor - Transmission Line,Power,7413.0601,,,,,True,False,False
NCS-7413.0102,technical-helper-distribution,Technical Helper (Distribution),Power,7413.0102,,,,,True,False,False
NCS-7413.0205,technician-substation-erection-amp-commissioning-66113311-kv-power-distribution,"Technician - Substation Erection &amp; Commissioning (66/11,33/11 KV) - Power Distribution",Power,7413.0205,,,,,True,False,False
NCS-7413.0501,technician-distribution-transformer-repair,Technician: Distribution Transformer Repair,Power,7413.0501,,,,,True,False,False
NCS-2143.0400,waste-management-engineer-radioactive-material,"Waste Management Engineer, Radioactive Material",Power,2143.0400,,,,,True,False,False
NCS-1120.0100,working-proprietor-electricity,"Working Proprietor, Electricity",Power,1120.0100,,,,,True,False,False
NCS-5414.0151,armed-security-guard,Armed Security Guard,Private Security,5414.0151,,,,,True,False,False
NCS-5414.0102,assignment-manager,Assignment Manager,Private Security,5414.0102,,,,,True,False,False
NCS-5414.0121,cctv-supervisor,CCTV Supervisor,Private Security,5414.0121,,,,,True,False,False
NCS-2320.0101,certified-training-assessor,Certified Training Assessor,Private Security,2320.0101,,,,,True,False,False
NCS-5414.0501,gateman-unarmed-security-guard,Gateman / Unarmed Security Guard,Private Security,5414.0501,,,,,True,False,False
NCS-5414.0171,personal-security-officer,Personal Security Officer,Private Security,5414.0171,,,,,True,False,False
NCS-2320.0102,physical-security-trainer,Physical Security Trainer,Private Security,2320.0102,,,,,True,False,False
NCS-5414.0101,security-officer,Security Officer,Private Security,5414.0101,,,,,True,False,False
NCS-5414.0111,security-supervisor,Security Supervisor,Private Security,5414.0111,,,,,True,False,False
NCS-5414.0400,watchman,Watchman,Private Security,5414.0400,,,,,True,False,False
NCS-1324.2000,accident-officer-tram,"Accident Officer, Tram",Railways,1324.2000,,,,,True,False,False
NCS-8312.0500,braker-passenger-train,"Braker, Passenger Train",Railways,8312.0500,,,,,True,False,False
NCS-5112.0300,brakesman-railway,"Brakesman, Railway",Railways,5112.0300,,,,,True,False,False
NCS-2142.0700,civil-engineer-railways,"Civil Engineer, Railways",Railways,2142.0700,,,,,True,False,False
NCS-3315.0200,claims-inspector-railways,"Claims Inspector, Railways",Railways,3315.0200,,,,,True,False,False
NCS-7522.0700,coach-builder-railway,"Coach Builder, Railway",Railways,7522.0700,,,,,True,False,False
NCS-5112.0400,conductor-guard-railway,"Conductor Guard, Railway",Railways,5112.0400,,,,,True,False,False
NCS-5112.0900,conductor-tram,"Conductor, Tram",Railways,5112.0900,,,,,True,False,False
NCS-4323.0400,controller-tram,"Controller, Tram",Railways,4323.0400,,,,,True,False,False
NCS-1324.1800,depot-starter-tram,"Depot Starter, Tram",Railways,1324.1800,,,,,True,False,False
NCS-8311.0300,driver-railway-engine-diesel,"Driver, Railway Engine (Diesel)",Railways,8311.0300,,,,,True,False,False
NCS-8311.0400,driver-railway-engine-electrical,"Driver, Railway Engine (Electrical)",Railways,8311.0400,,,,,True,False,False
NCS-8311.0200,driver-railway-engine-steam,"Driver, Railway Engine (Steam)",Railways,8311.0200,,,,,True,False,False
NCS-8311.0500,driver-shunting-loco,"Driver, Shunting (Loco)",Railways,8311.0500,,,,,True,False,False
NCS-8182.0800,fireman-locomotive,"Fireman, Locomotive",Railways,8182.0800,,,,,True,False,False
NCS-7233.2400,fitter-loco,"Fitter, Loco",Railways,7233.2400,,,,,True,False,False
NCS-7233.2300,fitter-railway-carriage-and-wagon,"Fitter, Railway Carriage and Wagon",Railways,7233.2300,,,,,True,False,False
NCS-7233.2700,fitter-signal,"Fitter, Signal",Railways,7233.2700,,,,,True,False,False
NCS-1324.1300,goods-supervisor-railway,"Goods Supervisor, Railway",Railways,1324.1300,,,,,True,False,False
NCS-5112.0200,guard-goods-train,"Guard, Goods Train",Railways,5112.0200,,,,,True,False,False
NCS-5112.0100,guard-passenger-train,"Guard, Passenger Train",Railways,5112.0100,,,,,True,False,False
NCS-4323.0200,head-train-recorder,Head Train Recorder,Railways,4323.0200,,,,,True,False,False
NCS-7233.2500,loco-cleaner,Loco Cleaner,Railways,7233.2500,,,,,True,False,False
NCS-4412.0100,mail-guard,Mail Guard,Railways,4412.0100,,,,,True,False,False
NCS-7233.1000,mechanic-stationary-steam-engine,"Mechanic, Stationary Steam Engine",Railways,7233.1000,,,,,True,False,False
NCS-5112.0800,passenger-guide-railway,"Passenger Guide, Railway",Railways,5112.0800,,,,,True,False,False
NCS-3112.0200,permanent-way-inspector,Permanent Way Inspector,Railways,3112.0200,,,,,True,False,False
NCS-1324.1600,platform-inspector-railway,"Platform Inspector, Railway",Railways,1324.1600,,,,,True,False,False
NCS-8312.0300,points-man-railway,"Points Man, Railway",Railways,8312.0300,,,,,True,False,False
NCS-1324.1700,rates-inspector-railway,"Rates Inspector, Railway",Railways,1324.1700,,,,,True,False,False
NCS-1324.1900,section-controller-railway,"Section Controller, Railway",Railways,1324.1900,,,,,True,False,False
NCS-8312.0200,shunting-worker,Shunting Worker,Railways,8312.0200,,,,,True,False,False
NCS-8312.0100,signalman-railway,"Signalman, Railway",Railways,8312.0100,,,,,True,False,False
NCS-1324.1500,station-master-railway,"Station Master, Railway",Railways,1324.1500,,,,,True,False,False
NCS-5112.0500,ticket-collector-railway,"Ticket Collector, Railway",Railways,5112.0500,,,,,True,False,False
NCS-1324.0600,traffic-inspector-railway,"Traffic Inspector, Railway",Railways,1324.0600,,,,,True,False,False
NCS-1324.0700,traffic-inspector-tram,"Traffic Inspector, Tram",Railways,1324.0700,,,,,True,False,False
NCS-4323.0300,traffic-regulator-tram,"Traffic Regulator, Tram",Railways,4323.0300,,,,,True,False,False
NCS-8312.0400,traffic-shunter-railway,"Traffic Shunter, Railway",Railways,8312.0400,,,,,True,False,False
NCS-4323.0500,traffic-time-table-inspector-tram,"Traffic Time Table Inspector, Tram",Railways,4323.0500,,,,,True,False,False
NCS-5112.0600,travelling-ticket-examiner-railway,"Travelling Ticket Examiner, Railway",Railways,5112.0600,,,,,True,False,False
NCS-4323.0100,yard-master-railway,"Yard Master, Railway",Railways,4323.0100,,,,,True,False,False
NCS-8350.0600,boatman,Boatman,Shipping,8350.0600,,,,,True,False,False
NCS-3152.0100,captain-shipmaster,"Captain, Ship/Master",Shipping,3152.0100,,,,,True,False,False
NCS-3151.0100,chief-engineer-ship,"Chief Engineer, Ship",Shipping,3151.0100,,,,,True,False,False
NCS-3152.0200,chief-officer-ship,"Chief Officer, Ship",Shipping,3152.0200,,,,,True,False,False
NCS-5111.0100,chief-steward-shipchief-cook,"Chief Steward, Ship/Chief Cook",Shipping,5111.0100,,,,,True,False,False
NCS-7541.0600,dress-diver,Dress Diver,Shipping,7541.0600,,,,,True,False,False
NCS-8350.0500,driver-launchtug-master,"Driver, Launch/Tug Master",Shipping,8350.0500,,,,,True,False,False
NCS-3152.0900,ferry-officer,Ferry Officer,Shipping,3152.0900,,,,,True,False,False
NCS-3151.0500,fifth-engineer-shipjunior-engineer,"Fifth Engineer, Ship/Junior Engineer",Shipping,3151.0500,,,,,True,False,False
NCS-7233.2200,fitter-marine,"Fitter, Marine",Shipping,7233.2200,,,,,True,False,False
NCS-3151.0400,fourth-engineer-ship,"Fourth Engineer, Ship",Shipping,3151.0400,,,,,True,False,False
NCS-3152.0500,harbour-master,Harbour Master,Shipping,3152.0500,,,,,True,False,False
NCS-3341.0700,headlight-keeper,Headlight Keeper,Shipping,3341.0700,,,,,True,False,False
NCS-7115.0800,lascar-stager-ship-building,"Lascar Stager, Ship Building",Shipping,7115.0800,,,,,True,False,False
NCS-8350.0400,lascaros-ordinary-seaman,Lascar/OS (Ordinary Seaman),Shipping,8350.0400,,,,,True,False,False
NCS-7115.0600,loftsman-ship-building,"Loftsman, Ship Building",Shipping,7115.0600,,,,,True,False,False
NCS-8350.0800,oarsman,Oarsman,Shipping,8350.0800,,,,,True,False,False
NCS-3152.0600,pilot-shipbay-pilotharbour-pilotchannel-pilot,Pilot Ship/Bay Pilot/Harbour Pilot/Channel Pilot,Shipping,3152.0600,,,,,True,False,False
NCS-8350.0700,rudderman,Rudderman,Shipping,8350.0700,,,,,True,False,False
NCS-8350.0300,seaconnyos-ordinary-seaman,Seaconny/OS (Ordinary Seaman),Shipping,8350.0300,,,,,True,False,False
NCS-3151.0200,second-engineer-ship,"Second Engineer, Ship",Shipping,3151.0200,,,,,True,False,False
NCS-3152.0300,second-officer-ship,"Second Officer, Ship",Shipping,3152.0300,,,,,True,False,False
NCS-8350.0100,serang-deckbosun,"Serang, Deck/Bosun",Shipping,8350.0100,,,,,True,False,False
NCS-8182.0500,serang-engine-roomengine-bosun,"Serang, Engine Room/Engine Bosun",Shipping,8182.0500,,,,,True,False,False
NCS-7115.0700,shipwright,Shipwright,Shipping,7115.0700,,,,,True,False,False
NCS-7541.0700,skin-diver,Skin Diver,Shipping,7541.0700,,,,,True,False,False
NCS-5111.0200,steward-shipmess-man,"Steward, Ship/Mess Man",Shipping,5111.0200,,,,,True,False,False
NCS-3151.0300,third-engineer-ship,"Third Engineer, Ship",Shipping,3151.0300,,,,,True,False,False
NCS-3152.0400,third-officer-ship,"Third Officer, Ship",Shipping,3152.0400,,,,,True,False,False
NCS-3114.0804,broadband-technician,BroadBand Technician,Telecom,3114.0804,,,,,True,False,False
NCS-3114.0601,bss-support-engineer,BSS Support Engineer,Telecom,3114.0601,,,,,True,False,False
NCS-3122.5900,charge-hand-rack-wiring-telephone-equipment-manufacturing,"Charge Hand, Rack Wiring (Telephone Equipment) Manufacturing",Telecom,3122.5900,,,,,True,False,False
NCS-3113.0901,cluster-in-charge,Cluster In-Charge,Telecom,3113.0901,,,,,True,False,False
NCS-1330.0701,cluster-manager,Cluster Manager,Telecom,1330.0701,,,,,True,False,False
NCS-1330.0200,contract-officer-telephone,Contract Officer Telephone,Telecom,1330.0200,,,,,True,False,False
NCS-3521.1600,control-tower-operator-aerodrome,"Control Tower Operator, Aerodrome",Telecom,3521.1600,,,,,True,False,False
NCS-2153.0601,core-engineer,Core Engineer,Telecom,2153.0601,,,,,True,False,False
NCS-5244.0303,customer-care-executivecall-center,Customer Care Executive_Call Center,Telecom,5244.0303,,,,,True,False,False
NCS-5242.0201,customer-care-executiverelationship-center,Customer Care Executive_Relationship Center,Telecom,5242.0201,,,,,True,False,False
NCS-5242.0301,customer-care-executiverepair-centre,Customer Care Executive_Repair Centre,Telecom,5242.0301,,,,,True,False,False
NCS-1120.2500,director-communication,Director Communication,Telecom,1120.2500,,,,,True,False,False
NCS-5243.0401,distributor-sales-representative,Distributor Sales Representative,Telecom,5243.0401,,,,,True,False,False
NCS-9611.0201,e-waste-collector,E Waste Collector,Telecom,9611.0201,,,,,True,False,False
NCS-3122.5700,engineering-supervisor-telephone,"Engineering Supervisor, Telephone",Telecom,3122.5700,,,,,True,False,False
NCS-7422.0201,fault-management-engineer,Fault Management Engineer,Telecom,7422.0201,,,,,True,False,False
NCS-3114.0701,field-maintenance-engineer,Field Maintenance Engineer,Telecom,3114.0701,,,,,True,False,False
NCS-5243.0501,field-sales-executive-fse,Field Sales Executive (FSE),Telecom,5243.0501,,,,,True,False,False
NCS-1330.0600,general-manager-communication,General Manager Communication,Telecom,1330.0600,,,,,True,False,False
NCS-7422.0202,grass-root-telecom-provider-grtp,Grass Root Telecom Provider (GRTP),Telecom,7422.0202,,,,,True,False,False
NCS-7422.0203,handset-repair-engineer-level-ii,Handset Repair Engineer (Level II),Telecom,7422.0203,,,,,True,False,False
NCS-3114.0801,ict-engineer,ICT Engineer,Telecom,3114.0801,,,,,True,False,False
NCS-3114.0802,ict-technician,ICT Technician,Telecom,3114.0802,,,,,True,False,False
NCS-7422.0204,infrastructure-engineer,Infrastructure Engineer,Telecom,7422.0204,,,,,True,False,False
NCS-7419.0400,inspector-assembly-telephone-equipment-manufacturing,"Inspector, Assembly (Telephone Equipment Manufacturing)",Telecom,7419.0400,,,,,True,False,False
NCS-3114.0901,installation-engineer-l2-amp-l3,Installation Engineer-L2 &amp; L3,Telecom,3114.0901,,,,,True,False,False
NCS-3114.0902,installation-engineer-sdh-amp-dwdm,Installation Engineer-SDH &amp; DWDM,Telecom,3114.0902,,,,,True,False,False
NCS-5242.0401,in-store-promoter,In-Store Promoter,Telecom,5242.0401,,,,,True,False,False
NCS-7419.0200,junior-functioner-telephone-equipment-manufacturing,Junior Functioner (Telephone Equipment Manufacturing),Telecom,7419.0200,,,,,True,False,False
NCS-9621.0600,letter-box-peon,"Letter Box, Peon",Telecom,9621.0600,,,,,True,False,False
NCS-3521.2100,light-keeper-lighthouse,"Light Keeper, Lighthouse",Telecom,3521.2100,,,,,True,False,False
NCS-2153.0400,line-communication-engineer-telecommunication,Line Communication Engineer Telecommunication,Telecom,2153.0400,,,,,True,False,False
NCS-3522.0200,line-inspector-telegraph-and-telephobne,"Line Inspector, Telegraph and Telephobne",Telecom,3522.0200,,,,,True,False,False
NCS-1330.0100,manager-communication,Manager Communication,Telecom,1330.0100,,,,,True,False,False
NCS-2153.0300,microwave-engineer-telecommunication,Microwave Engineer Telecommunication,Telecom,2153.0300,,,,,True,False,False
NCS-3341.0500,monitor-telephone,"Monitor, Telephone",Telecom,3341.0500,,,,,True,False,False
NCS-3114.1301,network-management-engineer,Network Management Engineer,Telecom,3114.1301,,,,,True,False,False
NCS-7419.0600,operator-impregnation-plant-telephone-equipment-manufacturing,"Operator, Impregnation Plant (Telephone Equipment Manufacturing)",Telecom,7419.0600,,,,,True,False,False
NCS-7422.0802,optical-fibre-splicer,Optical Fibre Splicer,Telecom,7422.0802,,,,,True,False,False
NCS-7422.0801,optical-fibre-technician,Optical Fibre Technician,Telecom,7422.0801,,,,,True,False,False
NCS-1330.0300,postmaster,Postmaster,Telecom,1330.0300,,,,,True,False,False
NCS-3114.1101,product-specialist-engineer,Product Specialist Engineer,Telecom,3114.1101,,,,,True,False,False
NCS-7422.1801,r-f-site-surveyor,R F Site Surveyor,Telecom,7422.1801,,,,,True,False,False
NCS-3521.1700,radar-operator,Radar Operator,Telecom,3521.1700,,,,,True,False,False
NCS-2153.0200,radio-engineer-telecommunication,Radio Engineer Telecommunication,Telecom,2153.0200,,,,,True,False,False
NCS-3521.1500,radio-operator-aircraft,"Radio Operator, Aircraft",Telecom,3521.1500,,,,,True,False,False
NCS-3521.1400,radio-operator-ship,"Radio Operator, Ship",Telecom,3521.1400,,,,,True,False,False
NCS-5243.0502,sales-executive-broadband,Sales Executive (BroadBand),Telecom,5243.0502,,,,,True,False,False
NCS-7419.0100,senior-functioner-telephone-equipment-manufacturing,Senior Functioner (Telephone Equipment Manufacturing),Telecom,7419.0100,,,,,True,False,False
NCS-3521.2000,signaller-ship,"Signaller, Ship",Telecom,3521.2000,,,,,True,False,False
NCS-1412.0301,assistant-catering-manager,Assistant Catering Manager,Tourism and Hospitality,1412.0301,,,,,True,False,False
NCS-5132.0100,barman,Barman,Tourism and Hospitality,5132.0100,,,,,True,False,False
NCS-5131.0300,bearer-domestic,"Bearer, Domestic",Tourism and Hospitality,5131.0300,,,,,True,False,False
NCS-9621.0400,bellhop-hotel-amp-restaurant,Bellhop (Hotel &amp; Restaurant),Tourism and Hospitality,9621.0400,,,,,True,False,False
NCS-4311.0711,billing-executive-fm,Billing Executive (FM),Tourism and Hospitality,4311.0711,,,,,True,False,False
NCS-4212.0200,book-maker,Book Maker,Tourism and Hospitality,4212.0200,,,,,True,False,False
NCS-4212.0100,booking-clerk-recreation,"Booking Clerk, Recreation",Tourism and Hospitality,4212.0100,,,,,True,False,False
NCS-4221.0400,booking-clerk-transport,"Booking Clerk, Transport",Tourism and Hospitality,4221.0400,,,,,True,False,False
NCS-5131.0100,butler,Butler,Tourism and Hospitality,5131.0100,,,,,True,False,False
NCS-5153.0100,caretaker-building,"Caretaker, Building",Tourism and Hospitality,5153.0100,,,,,True,False,False
NCS-5153.0300,caretaker-burial-places-and-cremation-grounds,"Caretaker, Burial Places and Cremation Grounds",Tourism and Hospitality,5153.0300,,,,,True,False,False
NCS-5153.0200,caretaker-monument,"Caretaker, Monument",Tourism and Hospitality,5153.0200,,,,,True,False,False
NCS-9111.0401,cleaner-carpet-and-chair,Cleaner - Carpet and Chair,Tourism and Hospitality,9111.0401,,,,,True,False,False
NCS-5120.0300,cook-domestic,"Cook, Domestic",Tourism and Hospitality,5120.0300,,,,,True,False,False
NCS-5120.0200,cook-institutional,"Cook, Institutional",Tourism and Hospitality,5120.0200,,,,,True,False,False
NCS-5120.0400,cook-ship,"Cook, Ship",Tourism and Hospitality,5120.0400,,,,,True,False,False
NCS-5131.0411,counter-sale-executive,Counter Sale Executive,Tourism and Hospitality,5131.0411,,,,,True,False,False
NCS-5151.0701,customer-service-executive-meet-and-greet,Customer Service Executive (Meet and Greet),Tourism and Hospitality,5151.0701,,,,,True,False,False
NCS-1120.3000,director-lodging-and-catering-services,"Director, Lodging and Catering Services",Tourism and Hospitality,1120.3000,,,,,True,False,False
